gpi_score,ppi_score,gti_score,pvi_score,iso3
1.4002317838829264,1.2918573165979743,-0.7087181824109287,-1.3216802464931188,HTI
-1.085036935539693,-0.6695199185641224,-0.7087181824109287,0.93629270731478,HUN
-0.5076308804991815,0.28291840962158676,1.124329732498815,-0.24799658617318043,IDN
-1.569573485224038,-1.892353873819504,-0.6062960806905519,1.113498014171343,IRL
2.1613579473454188,-0.7946283430291945,2.5718661314910904,-1.3532885475820016,ISR
0.38674283412650573,0.3407642402882332,2.108988564488702,-0.48844837671762964,IND
1.664707983918965,1.1936539296522723,2.1845962962307826,-2.341614214332564,IRQ
1.4385909273996038,0.8546504569082066,1.953377302647443,-1.5922300483290304,IRN
-1.9026923631320252,-1.7712812049823379,-0.6546498626186271,1.4391970938131609,ISL
-0.75797476450276,-1.0354284288275593,-0.30034851503655147,0.7814425595760833,ITA
